,text,label
13200,"beautiful hotel great location fiancÄe spent nights argonaut mid-june 2008. wonderful hotel nice clean rooms comfortable beds, door staff courteous useful info san francisco great day fog beautiful sunny.the slight negative valet parking price 45 night, sf knew charges booked trip, valet staff excellent aware parking garage blocks away takes 10/15mins car arrive requested think going sf really n't need car public transport good small city getting b relatively easy.i definitely recommend stay argonaut hotel,  ",1
13201,"fantastic argonaut fantastic hotel fantastic setting fantastic city, loved argonaut homely quirky rooms comfortable, best view staff polite friendly intrusive, definitely city definitely hotel come, no complaints, highlight trip,  ",1
13202,"great place stay, great setting end wharf not midst craziness associated shops/bars, close lot things reasonable cab ride soma marina pacific heights restaurants want try, starbucks building case like quick cup coffee help day going, no complaints really happy hotel offered price, not mandarin oriental seasons 5 star excellent hotels quality 4-star hotel allows start san francisco visit right foot, ventured sonoma muir woods sausalito alcatraz soma/mission district pacific heights felt inconveniences let hotel guys door desk friendly helpful,  ",1
13204,"convenient helpful stayed single female great place, concierge able recommend great restaurants trips hotel right lots sights cable car turnaround easy anywhere.downside preferred facilities adjoining seafood restaurant breakfast etc.definitely recommend,  ",1
13206,"classy stayed week easter, classy 4 star hotel, king room large comfortable criticism kept awake night hear baby crying room.the staff really helpful friendly hotel great spot,  ",1
13208,"wonderful stay wife stayed honeymoon 2 nights early march great stay.i booked room hotel hotels.com jan. 6th, 4 days start honeymoon san fran. hotels.com send e-mail say change reservation hotel downtown hotel airport, rufused given refund no hotel, huge 30,000 person convention town time hotels, got lucky able book bay view room argonaut, best thing happened, place amazing, arrived hotel 12:30pm able check right away, staff nice called saw, room amazing, beautiful view alcatraz island golden gate, internet worked great tv fine, not big fancy tv did n't fly way san fran, watch tv, stay great concierge, wonderful young lady recommended 2 wonderful resturants dinners amazing dim sum resturant lunch, enjoyed san fran, way thought owe argonaut hotel staff, ca n't wait come visit,  ",1
13210,"argonaut rocks, let start saying n't like dogs kids n't stay, hotel, brought 2 chihuahuas argonaut pet friendly, taken little dogs hotel awesome experience, unfortunately barked night left room dinner, desk staff volunteered baby-sit, sooo nice not having worry pets, especially want thank josh desk, able watch nights went dinner tour alcatraz, hotel accommodating needs staff friendly polite, walls pretty did hear dogs barking kids playing not bad all.valet parking breeze paying convenience, parking 39 day tax added total 45 day.the amenities rooms excellent nice tv nice lighting nice shampoo, plus location awesome, right midst, steve barry right door great affordable clothing store, loved thanks argonaut,  ",1
13229,"great location, location hotel great, staff extremely friendly helpful, room spacious decorated, drawback hotel quite bit noise neighboring room s,  ",1
13211,"great staff, husband stayed argonaut 2 nights adored, like stay kimpton group hotels argonaut list, loved touch whimsy room decor, location good want experience fisherman wharf area.what hotel stand friendliness staff,  ",1
13213,"love hotel hotel fabulous, location great staff lovely helpful keen help make stay memorable, rooms nicely decorated like quirkly design follow rooms lobby area, loved lobby cosy going felt like living room hotel lobby, free wine hour evening nice got hotel chat felt like, endless great resturants san francisco really spolit choice especially like seafood, great hotel great location fabulous stay,  ",1
13214,"great location stayed argonaut 4 nights grand tour california, wo n't quirky rooms plenty pictures site, excellent location cannery right hyde cable car turnaround makes great initial impression san francisco like visited city, fisherman wharf little touristy parts not entirely huge surprise reality, walking shoes city wharf really pretty great experience seen tv, hotel staff great restaurant attached hotel little disappointing plenty close vicinity choose, complimentary wine reception evening time evening excellent, hindsight point going evening wine great staff happy offer refil, definitely stay try room view time room looked rooftop rear building unfortunately hey spend time room,  ",1
13215,"great hotel good location stayed argonaut 3 nights returning uk 3 week road trip california, chose argonaut friend recommended, not wrong, lovely hotel good location friendly staff, just far fishermans wharf avoid main bussle near make walking easy, convenient tram station, room nice spacious novelty robes supply nice touch, complimentary toiletries nice need including cotton wool, blue mermaid restaurant convenient breakfast did not eat evening meal not comment,  ",1
13216,"lovely, stayed 2 nights enroute uk cheaper come vegas sfo vegas direct.lovely hotel great staff, room fantastic travelling packing space premium room l'occitane products replenished daily shampoo conditioner shower gel body lotion soap, supply tissues cotton wool cotton buds hairdryer, did n't key mini bar n't know like.our 2 nights use wine tasting reviewer says makes great group gathering got chatting lovely people including blue angels fleet week problem eating restaurant night, waitress not explain menu wanted know mussels prepared did n't know, ordered starters came half way starter came main meal, sent away brought soon starter dishes cleared, no rest, asked salmon veg mash sauce came fries veg sauce, took came just scraped sauce shoved fries veg cold, waitress told away point did n't want eat did n't re-order, happily chatting husband whilst ate main meal waitress appear, no chance dessert went reception ask manager, explained sympathetic told care, night came drink told round, good customer service n't happened place, despite ate breakfast days problems.i really recommend hotel,  ",1
13217,"great hotel argonaut hotel excellently decorated large clean rooms friendly staff, restaurant bar offer decent range food drink reasonable prices.the hotels location subject requirements trip place heart fisherman wharf not ideal business perfect holidaymakers looking alcatraz neighborhoods north beach nob hill,  ",1
13218,"dog friendly great location great location exploring san francisco, nice hotel friendly staff, pleasure able bring dog, parking steep 39 day valet comes handy fisherman wharf, major drawback noisey rooms, really walls, light sleeper bring ear plugs sleeping pills maybe consider staying,  ",1
13219,"place stay, stayed 5 days honeymoon really loved, nautical boutique rooms really nice good size, staff really friendly helpful rooms spotless, excellent location starts fisherman wharf bike rentals open greyline bus tours, really nice walked round day sightseeing return hotel 5pm-6:30pm free wine beer tasting just chilling lounge area open fire.quick n't queue cable car turntables walk stop just jump,  ",1
13221,"truly excellent argonaut excels claims, not 5 star hotel does not pool, plain excellent, night staff check excelent friendly helpful, leaking air conditioning unit kept wife awake phone morning obtianed housekeeping 2 minutes felt like door minutes maintenance man cheerful confident fixed outside ladders fix not finished manager dealt, total time reporting complaint follow mangement ensure job like 5 mintues 15 better request filed hotel, rooms good size decorated unusual nautical theme free wine party 6pm popular, conciege helpful free maritime museum accesible hotel entrance minutes ot cable car terminus, comfortable friendly located, book,  ",1
13223,"fisherman wharf best choice reservation months argonaut getting deal naming price priceline saved approximately 25, try rooms similar ca n't stick inferior room just priceline customer practice encountered properties.with said great choice families visiting sf, fisherman wharf place stay family tourist, note not couples romantic getaway business family tourist argonaut great choice segment, mom dad like decor evening complimentary wine tasting kimpton hotel chains attention little details make place better rest, kids like ground zero tourist activity swirls section city pier 39 cruise alcatraz ghiradelli square endless t-shirt sunglass stores 12 18 year old set loves plus lots peers mix no complaints echo high price valet parking 400 mile day road n't handing valet knowing dollar day beating, thing mention minor weird got mention room doors open hall think people let shut make noise wake dead qualify night town,  ",1
13224,"fantastic customer service sister surprised mom 60th birthday trip san francisco, stay argonaut superb, customer service job, bellmen/porters helpful friendly offered great recommendations city, highly recommend hotel stay, thanks helping surprise,  ",1
13225,"generally positive experience recently completed night stay big tour california unfortunately despite having booked 6 months advance requested room type not available standard inside room no view speak, place like sf n't spend time room.+vevery comfortable clean rooms nautical theme, great location cable car turnaround beachfriendly staff bell door concierge good hereevening wine reception great day fog charged room sort phone later destination quickly rectified finally got help 3rd attempt hotel valet parking 40 night expensivesummarywould stay comfort amenities ambiancelocal tipsfor fishermans wharf area quite tacky undesirable characters loitering, parts feel appearance downmarket british seaside resort, said things like pier 39 sea lion colony carousel kids, general rule exiting hotel turn leftwhen using cable car queue turnaround walk couple blocks up.highly recommended local bay quackers tour goes round corner hotel exploratorium kids alcatraz earliest tour angel island union square downtown shopping yerba buena gardens.for overnight parking 4 hour space end jefferson better paying hotel valet option, failing self park option hotel.eating outfor really good italian food pizza seek tommaso not best area xxx stores worth visit popular expect queue.if car drive beach chalet bar restaurant gg park, produce great dishes brew excellent beers, cafe buena vista v. close hotel good place breakfast famed irish coffees.rainforest cafe wharf safe option kids overpriced food nothing special.food hotel restaurant unremarkable ok,  ",1
13226,"great place stay fishermans warf beautiful hotel.perfect location want stay fishermans warf.easy walk everthing.staff friendly helpful.blue mermaid restuarant great place eat.get outside table lunch.go buena vista breakfast best irish coffee have.jump cable car town.this place worth money,  ",1
13228,"nice hotel noisey location argonaut nice hotel small price tag located heart fisherman wharf cannery row, decor nautical kitchey, service staff good willing help, complimentary drink hour turns, downside stay room street level, everytime cleaned room leave plantation shutters open street look, night noisey, room corner close irish pub trolley stop foot traffic late hours night wee hours morning, stay ask room second floor.the location fantastic close n't feel like walking doorman gladly cab, trolley stop right door,  ",1
13267,"loved argonaut husband recently traveled san francisco one-year old stayed lovely argonaut hotel.the minute stepped hotel felt boarding ship, hotel nautical theme classy not overstated, hotel appearance exceeded expectations looked exactly like pictures posted hotel site, read previous reviews hotel walls, room located floor hotel 4 stories high completely soundproof slept soundly night, caveat short enjoyable stay argonaut hotel food, ordered breakfast food bit bland not tasty, son wrinkled nose disgust tasting potatoes, no qualms argonaut recommend looking nice hotel bay, just prepared pay little pricey worth penny,  ",1
13268,"loved argonaut spent 3 nights argonaut located fisherman wharf, location perfect sightseeing, ghirradelli square pier 39 blocks away easy walk, cable car turn right hotel, decor argonaut nautical modern room wonderful view water alcatraz, nice daily wine hour lobby area, service hotel best experienced, hotel staff help friendly, stayed places known service staff formal polite point making uncomfortable, no hotel, needed directions taxi help bags etc. help feel like sincerely just wanted enjoy visit not like fishing tips, plan visit san francisco stay, enjoy victorian homes highly recommend taking tour victoian home walk,  ",1
13269,"awesome place stay waterfront wharf hotel quite, objective stay close waterfront sure picked perfect place, hotel converted warehouse cannery door, located corner hyde jefferson directly hyde street pier street hyde/powell cable car terminal/turn-around, maritime park museum directly ghirardelli square easy walking hotel, beautiful area, easy access wharf cannery mall ghirardelli square walking paths views golden gate alcatraz, hotel staff treated warmly said hello, room large view deluxe view alcatraz hyde street pier, street busy n't large buildings street did n't mind great views, hotel restaurant blue mermaid ok. ate outside night provided tall propane heaters ward chill evening breeze, service little slow forgetful language barrier breakfast, toast came instead french toast.all wonderful experience, staff bent backwards make feel home, stay definitely,  ",1
13327,"really nice hotel great location stayed junior suite hotel birthday treat wife, considered big posh places chose luxembourg parc apparent charm location.it lived hopes way, location ideal feels bit like chelsea london.our room nice great bathroom comfortable sitting area, hotel booked table nearby petit cour lovely romantic place sit outside eat great food wine, recommend ask booking gets busy.the staff friendly helpful pretty perfect place stay cosy weekend great city,  ",1
13307,"decent value girlfriend stayed argonaut week feb 23rd overall felt hotel good value money paid 119, originally booked room bay view downgraded cheaper room examining rooms, little perplexed rave reviews bay views hotel, windows pretty small caution staying hotel specific reason, views pretty distant golden gate bridge alcatraz, staff accomodating courteous, interrior funky wine receptions fun, wo n't wrong staying far cable car street pier 39 15 minute walk, not luxury fun atmosphere hotels.overall heed rate 119 book luxury sanfran hotels,  ",1
13308,"great visit visit sf, hopefully not, fell love food cable cars vistas arganout hotel, great location time visiters,  ",1
13309,"swee san francisco suite 345 wow love suite, talk view, saw aquadic park golden gate bridge room alcatraz, mistake stay,  ",1
13310,"great hotel not regular 5 star hotel inhabitants decided splurge spend night argonaut recent trip sept 2003 ca, hotel dream staff friendly helpful location convenient 5pm wine tasting free excellent, ended staying 2 nights room overlooking golden gate.. highly recommend hotel planning trip s.f, area complaint 32.00 night valet parking fee optional,  ",1
13314,"wedding bliss husband decided married wanted lovely location wedding reception, hotel new got married november,99, owner time passed away couple years just best just beautiful lovely setting, ended not using banquet hall hotel guest list got longer used el palacio banquet halls closed unfortunately, guest stay blocked rooms, decided spend night wedding bridesmaids lovely got free limo service church reception site compliments hotel, husband stayed jacuzzi suite honeymoon hotel employee pleasurable stay, love hotel hope good work nice hotel area beautiful,  ",1
13315,"wish lived, hotel website easytobook recommend legitimate trustworthy.let say loved hotel, checked wonderful friendly kind man helpful kind 2 day stay, free delicious breakfast morning added bonus ate morning good value 10___, rooms comfortable dvds borrow downstairs free internet direct line phone home buying calling card, pretty canal view room 32 clean bathroom.here`s tipped hotel edge booked apartment 5 days staying hotel 2 apt kitchen, let tell wished i`d stayed hotel eureka, feels warm friendly inviting, classical music night cup tea warm sitting room, lost keys apartment 2nd day able come hotel helped gave free tea allowed apt owner phone got home, night went given tea place quiet, dont need kitchen cant imagine you`d stay amsterdam, unless you`re 5 star accommodation, 110___ night price right, ack amsterdam stay here.ps read reviews you`ll loves hotel,  ",1
13317,"amazing apartment apartment perfect lots room great view nice decor, staff helpful stay pleasant, definately recommend,  ",1
13318,"like dream, stayed fiance just loved, location great waking, choose room view canal amstel, decoration lovely breakfast delicious reception kind, room bit small good bed good size double, close good restaurant like 50 steps, market lunch lot thing good price,  ",1
13320,"charming laid wo n't suit petphobes went 5 nights 4, got thereabout 12 thought early check room ready welcome leave bags, givben drink manager, rooms small charming lot wall-mirrors place, not suit large/americans just bed wardrobe stool chair table absolutely no room, booked late view sort courtyard recommend book early canal views houseboats, bathrooms small shower toilet basin hairdryer shower gel/shampoo soap cap polish, easy use taps round pin plugs converters apparently think available reception, tea coffee making facilities smoke rooms request leave window little open, didnt impression particularly wanted sort smoking like met toleran, beds comfortable bit bouncy pillows springy, clean comfortable little shabby nothing worry people, dvd player television supplyof dvds downstairs, clean towels blissfully quiet, apart occasional door slamming occasional burst television room quiet comfortable temperature pleasant right centre amsterdam, breakfast laidback 8.30am, open early amsterdam, good coffee tea offered help cereals fresh fruit salad boiled eggs toast rolls croissants cake cheese ham fry scramble eggs like, 10 euros refill no hurry, plenty cafes prefer wont better, stroll outside cigarette just sit tables tiny pavement overlooking canal stalked heron visits day cheese strolling doors, delightful cat sitting tables friendly visiting dog sleeping doorway, kind place, thought fills horror sanitised american hotel chain looks exactly not tell city, eating room library assorted books dvds free internet access mac, guests strolled chatted friendly people run place greeted cat dog old friends stepped glass doors, breakfast room turns dining room later bit bar till 11 brought wine carried half hour kind relaxed place, little cobbled road passes canal-side moorhen nesting boat 13 ducklings nesting tyre resident tramp lives old boat tiny old closed gay club door hotel squat party night left invited, didnt kept awake gave went hotel friendly helpful tolerant raiding teabags disappearing ashtrays borrowing glasses party gay bar, acroos bridge rembrandsplein 5 minutes walk away waterlooplein fantastic fleamarket internet cafe round corner fantastic fruit/chocolates/bread/dvd/books shops round corner staalstraat minutes flowermarket trams directions just edge red light district cafes quieter, room key outside key midnight thankkfully seeing stairs theres small old working lift, safe wardrobe spare bedding shelves hanging space adequate 2 5 nights, glad went reviews yes not entirely perfect forgot renew toilet paper just asked, woo um cant think suppose people not want cat padding round breakfast tramp sleeping road want bit friendly lived style comfort places,  ",1
13321,"loved hotel just returned 5 days hotel fabulous, hotel boutique hotel right canal heart city, quiet kid friendly super clean, close anne frank house great restaurants shopping, not bar lounge, reserved canal view room got room 7 floor, got room 11pm crib set baby bath tub waiting, breakfast included super attentive owners set high chair, breakfast consisted meats cheese hard-boiled eggs yogurt fruit breads granola, standard delicious.the knowledgeable staff able recommend restaurants cabs guide ways fluent english.the drawback stairs narrow steep ceilings room sloped somewhat challenging 6'1 husband,  ",1
13323,"gorgeous authentic amsterdam hotel husband just spent perfect weekend staying gorgeous hideaway edge jordaan, outside looks like boutique facing little canal entering does not feel like hotel old dutch canal house modern twist.the staff really welcoming room spacious airy clean supremely comfy beds.the area lovely traditional wooden bars independent shops feels really calm cool.would definately recommend want experience quirky original small hotel nicest area city looking identikit furnishings chain hotel amenities stay away leave room,  ",1
13324,"fabulous hotel highly recommended 7th visit paris finally ideal hotel.it nice quiet city.our room 31 great size particularly paris.everywhere spotlessly clean, staff extremely helpful attentive breakfast good,  ",1
13325,"lovely hotel stayed hotel luxembourg parc oct. 31-nov. 7 2008 impressed accommodations staff, room n't ready arrived fabienne reception served delicious breads coffee library, thoughtfulness norm members staff stay fact experienced hotel, allowed husband use desk check e-mail times free library down.our room executive 31 lovely linens luxurious bathroom spotless plenty room toiletries, plenty closet cupboard space clothes.the lobby small beautifully decorated, breakfast room small trouble getting table, breakfast came room booked directly hotel website ate morning enjoyed ambiance servers quite busy accommodating.the library small beautiful room lobby, enjoyed glass wine fireplace nights, delightful way end day.the location ideal away noise touristy areas close walk them.we loved stay highly recommended hotel friends planning paris trip april,  ",1
13326,"delightful small hotel stayed hlp 3 nights honeymoon choosing hotel location reviews previous guests.we not disappointed short walk metro greeted friendly receptionist check took case room, room large beautifully furnished marble bathroom nice touch complimentary gift ornamental french bulldog 2nd night gift perfume room spray exclusive hotel, toiletries nice maybe little masculine personally liked fragrance.the room double aspect windows overlooking limited view gardens street, slept windows open hardly noise 6am acceptable, booked extras bottle champagne flowers arrival not room check delivered 30 minutes.we use welcoming cosy bar area tended charming gentleman, breakfast better anticipated plenty choice pastries ham cheese fruit yogurts, tea/coffee served table large glass fruit juice, choice bacon eggs cooked requirements reasonable supplement 2.50 euros.most time spoke phrase book french staff repying excellent english nice did feel attempts speak french received.the location hotel good just walk away major attractions cafe restaurants, 2 metro 5-10 mins walk rer line slightly closer walking gardens.all highly recommend hotel hope return day soon,  ",1
13328,"fabulous hotel husband stayed hotel luxembourg parc 6 nights 2008. excellent service desk hotel staff general friendly helpful, rooms ample size clean comfortable double superior room, bathroom nice stand-up shower good water pressure, relaxing lounge main floor courtyard lounge fountain, afternoon took advantage able sit lounge drink listen cool frnch jazz, library internet main floor.in addition great hotel fantastic location, took 15 minutes walk louvre 5 minute walk numerous restaurants bistros chose from.we definitely stay time paris,  ",1
13305,"not love, husband just visited sf stayed argonaut past weekend, good thing read hotel site absolutely 100 correct n't wait write review great, location best, did w/in walking distance watching gaints game short cab ride away, service impecable, doorman assisted cab conceirge dinner reservations professional treated visitors staying, room exceptionally clean particular cleanliness, perks mere 139 paid king w/courtyard view room incredible aveda products starbucks coffee stylish robes flat screen tv dvd player plantation shutters nauticle theme ca n't wait bring kids, worry price people treasure place,  ",1
13329,"helpful desk good hotel quite convenient spot near main sights metro nearby, staff speak english helpful booking restaurants, pricey deluxe rooms worth not hesitate,  ",1
13330,"came nonexistent view loved really enjoyed stay not reasons expected.lured prospect view luxembourg garden booked standard room views overlooking gardens according web site, saw view consists senate building tall trees, possibly rooms floors standard room available floor ground level offered not traffic noise directions, just hotel upgraded superior room level facing picturesque street minor traffic noise tolerable morning trash collection.but mind, stay pleasant start finish beginning staff cordiality discussion inspection room alternatives, recommendation ask high floor room make reservation, superior room large paris beautifully traditionally furnished, bathroom classic marble styling modern tub/shower constant temperature control really worked separate faucets rainforest shower telephone showerhead.we quite happy selection delicious fresh french breads rolls delights morning paris tried order egg dish extra couple euro, noted selection does n't compare international hotel buffet fine, weekend server provided french cafe au lait weekday lady spoke little english brought weaker american style coffee asked cafe au lait.the location gardens near restaurants fine dining great strolling gardens pleasant minutes walk student quarter touristy area near seine, got enjoy restaurants frequented locals nice neighborhood no t-shirt shops tourist trap restaurants easy walk desired, convinced hotel paris blocks metro station not closer no exception.for pleasant comfortable visit paris hotel ideal,  ",1
13332,"nearly superb 2 minor gripes luxembourg parc worthy no, 1 rating tripadvisor hotel beautiful friendly intimate gem superb location shops bars restaurants fantastic paris metro walking distance, rooms brilliant tastefully decorated bright clean bathrooms minor gripes certainly hotel ca n't help room narrow cobbled street hotel directly opposite small kiwi restaurant no trouble restaurant just new smoking ban sweeping europe people congregate outside bars hotels restaurants sly fag course chat whilst having puffs, street narrow quiet chat laughter tended echo kept awake couple nights gone morning like said not fault hotel unforeseen effect smoke ban guess.the gripe not honest did n't expect european hotel average breakfast not cheap expect bit bog standard euro breakfast rolls pastries cold meats cheese ok fruit salad yogurts pay extra eggs sort honest service n't brilliant morning no meats cheese left no big deal did n't want second day ask fruit salad n't available ca n't say service smile paris n't gallic shrugs looks disdain not experiencing real paris really ticks boxes hotel got location ca n't think paris great bars restaurants doorstep travelled outside area couple meals evenings eiffel tower honest wish n't possibly want great night walking distance latin quarter st germain luxembourg parc mingle trendy area, doddle hotel charles gaulle airport line b ref network takes 45 minutes deliveries 10 minute walk hotel just 8 euros talk regular think 3 half hour period sunday great western poor excuse rail network uk eat heart, likewise 4 metro stations walking distance paris fraction cost city travel uk incredibly fast safe clean makes london underground look like built dark ages,  ",1
13333,"cosy hotel nice area great hotel stay cosy good location good staff knowledgeable english, no faults, cosy rooms comfortable bed, clean, good choice paris, recommend hotel friends,  ",1
13334,"make sure meet weekend night reception guy stayed 5 star hotels europe say hotel beautiful wonderful really stay best years traveling gentleman works desk night weekends, spoke perfect english not extremely helpful kind came exhausted day rain, hes great bartender completely feel welcomed recommend hotel based gentleman truly beyond* performances.i believe works weekends did n't left following wednesday morning.we planning trip looking forward visit parisian ambassador*.we older pick choose stay speak guy gem.we definitely,  ",1
13335,"perfect went paris long weekend know words fr, hotel staff tri-lingual incredibly helpful warm fun, classy sm hotel w easy access seine street luxembourg gardens museum lots great little restaurants nearby, ii t perfect way,  ",1
13336,"lovely hotel excellent location, stayed 4 nights earlier month executive room no31 got nice deal hotels 4 price 3 offer.our room nice quite large beautifully decorated windows courtyard chose room people mentioned noise road, did experience little noise rooms people moving things wooden floors etc.there good sized bathroom incorporating nice deep bath ideal soak long days walking, shower bath nice powerful little low, 6'2 think taller bang head shower head.the hotel lovely beautifully decorated helpful friendly staff, absolutely perfect location far concerned.we return,  ",1
13337,"superb paris hotel wonderful clean hotel friendly staff, staff excellent welcome checked 4 morning, hotel absolutely spotless room huge lovely view luxembourg museum, breakfast substantial set day, staff spoke english allowed try french, nice bar pre post dinner drink.the location exceptional easy walking distance metro buses, ar fantastic restaurants just corner good traditional french ones definitley recommending returning hotel future,  ",1
13338,"loved hotel stayed honeymoon september 07 hotel great choice trip paris, staff extremely friendly spoke perfect english did try speak french, stayed balcony room beautifully decorated roomy paris standards terrace overlooking gardens big room, heat lamp provided sit outside despite chill, metro stations short walk away provided easy access parts city, all-in-all great place stay paris,  ",1
13339,"believe glowing reviews excellent location charming boutique type hotel, avoids tourist throngs, stay heartbeat, easy access important metro lines rer b cdg walk rer hotel providing n't bags tow, staff friendly extremely helpful versed english, breakfast pricey, good sized elegant room comfortable bed large bathroom, room faced cobblestoned rue servandoni geraniums outside window, lovely luxembourg park just street, waiting,  ",1
13340,"stay pleasant spent week including easter weekend hotel extremely pleasant, service friendly rooms clean no expense spared decor good sizelocation excellent latin quarter minutes jardin laid area town 10-20 mins walk river tour eiffel notre dame etcwould seriously recommend place,  ",1
13341,"feel guest hotel luxembourg parc place feel guest not client, desk calls not room number.service efficient quick gracious location great close st. germain des pres best paris incredible choice restaurants shopping stores tourist attractions tumult.raymond world traveler deeply tired international stereotyped hotels,  ",1
13342,"excellent choice family just returned visit paris spring break, considering seasons hotel decrillon hotel lancaster wincing cost rooms 10 nights selected hotel luxembourg parc based reviews read tripadvsior travel magazine, teenage daughters rarely offer praise commented beautiful hotel rooms knew right choice, rooms not large american standards comfortable beautifully decorated gorgeous marble bathrooms, hotel staff not friendlier accomodating, arranged airport car service recommended restaurants dinner reservations arranged boat tour seine telephone calls confirm arrangements, stayed finest hotels resorts u.s. felt taken care, price comparison reasonable.even parisian guide commented nice hotel location desireable neighborhoods paris, great location start sightseeing walks everyday proximity saint germain des pres latin quarter allowed easily enjoy shopping energized night life neighborhoods, hotel excellent choice,  ",1
13343,"stay valadon enjoyed stay valadon, celebrating 50th wedding anniversary maria special, room view eiffel tower awesome especially night lighted, small hotel lack facilities personal service, location super close restaurants shops short walk bus stop, weather better november no waiting lines attractions, room simple clean comfortable, certainly stay,  ",1
13306,"happy overall stayed argonaut january 2004 anniversary overall pleased experiend, hotel good location fishermans wharf walking distance pier 39. restaurant directly street not bad breakfast, room clean little small staff friendly, question view not great says, windows small got view alcatraz did not think view lived hype, downfall requested king room checked queen room no king rooms left disappointing especially paying extra room view, overall nice hotel friendly staff good location, stay,  ",1
13304,"really really nice place stay chose stay argonaut primarily positive reviews site, certainly right thing, reviews right money.the argonaut quiet friendly place stay.the staff not accomodating, having read writers complaint noise asked quiet room located ideal spot kity corner view bay courtyard dead quiet entire week stay, location great walking accessing cable cars quiant old street cars, decor nautical not surprising facility located wharf adjacent maritime museum street sf bay.. bright clean upbeat-ish baaah beige writer suggested internet access visit picture perfectlooking forward toa return visit great place staay,  ",1
13271,"pleasure, just returned family 3 nights argonaut, heart fisherman wharf convenient, hotel unique experience funky decor friendly staff, rooms 2 queen beds makes travelling families easier, rooms big, comfortable beds, great tv dvd player kids, bellman really went way help town day major bike race streets hotel blocked, bad thing location fisherman wharf seedy place filled homeless beggars endless stores hawking cheap t-shirts sunglasses, area definitely tourist trap worth days stay look, good things local museums piers dealing naval history great, argonaut jewel hotel pleasure return end day,  ",1
13286,"argonaut rocked definitely agree previous reviews fabulous stay argonaut puppy, yes address fisherman wharf ideal location visitors san fran easy access cabs public transport stunning views bay great park ghirdelli square meant convenient place, literally watch folks swimming bay right hotel, bed comfy wonderful room perfectly sized nice stay, staff really helpful wine tasting afternoon cute/nice touch, big winner dog-friendly hotels ridiculously expensive just not nice, overall hotel reasonably priced far exceeded expectations,  ",1
13272,"argonaut beautiful hotel great location, nice hotel staff extremely helpful directions tips suggestions, location good walking sights city close cable car line, area hotel crowded tourists close fishermans wharf room quiet, room comfortable beautifully decorated nautical theme, definately stay,  ",1
13273,"fantastic stay argonaut extremely impressed argonaut visit san francisco july 2005. staff helpful pleasant decor unique eye-pleasing rooms comfortable incredible theming location n't beat, lots extra touches difference evening wine reception starbucks coffee rooms dvd/cd player great views fully stocked mini bar super comfortable bed, annoying thing drunk middle-aged man hallway yelling language people group midnight proceeded try times open door key, ended having yell door not room, not fault hotel, definitely stay,  ",1
13274,"perfect family, just returned 6-night stay argonaut, 30 years san francisco relying reviews determine stay, hotel worked perfectly family kids 10 12 years old, small nice fun decorating touches, door greet open door, location worked great fisherman wharf mixed area junky places nice places little crazy night enjoyed waking nice view water, convenient booking alcatraz tour did electric car tour city started fisherman wharf, felt safe able kids freedom internet room example small size hotel, high recommend action-oriented family couple, oh bring dog, charming,  ",1
13275,"perfect, wow hotel great, husband booked night stay web site got discovery awaits__Ç package included room valet parking breakfast cable car passes, excellent service moment checked moment checked, example right checked realized left camera car, quick phone staff member brought camera room 5 minutes, room cute tastefully, nice change standard hotel room, pretty view cannery, make sure cannery park bay view package price interior room views, bed really comfortable, did hear music outside room quiet time went bed, location perfect, did valet parking arrived didn__Ç_é_ car left, able walk, breakfast blue mermaid good included package, overall hotel fantastic far exceeded expectations, definitely,  ",1
13276,"great hotel just got today night stay argonaut hotel, definetly recommend visit, bed comfortable, clean, staff went way make stay memorable, did n't eat restaurant ca n't comment, wine 5:00 nice touch, hotel good location far end wharf n't need touristy stuff n't want, cable car just door ghiradelli square, rented bikes bike shop nearby rode golden gate tiburon ferried, columbus street lots restaurants easy walk, no need car,  ",1
13277,"fantastic stay just come 2 weeks california started holiday 3 nights argonaut.fantastic hotel n't asked really, clean friendly walking distance did n't need car.really enjoyed stay come longer time san francisco wonderful city,  ",1
13278,"argonaut good location value money just returned san francisco stayed 6 nights wife argonaut hotel, good, closed harbour cable car station just door, view argonaut better located orchard hotel easily union square closed beach, dinner centre jogged morning golden gate, san francisco 20 minutes distance muni 60 minutes walk, walking best way discover feel san francisco, space 2 nice bathroom quiet nice room room bay view second floor no noise did not hear neighbours comfortable bed feel homewhat improved, wine hour 5 6 pm early succeed come hotel, day arrived 6:05 guy said sorry closed, internet access lobby, 2 pc 252 guest rooms worked don__Ç_é_ forget laptop, recommend taking package guest room, package represents good value money, paid 209 night room 250 square feet bay view american breakfast 2. muni transport pass included price, overall say come hotel time visit san francisco,  ",1
13279,"wow wow great place, location great sf tourist thing, service incredible room wonderful beds comfortable, loved little touches like complimentary wine tasting day, definitely stay,  ",1
