,text,label
213,"The movie is made in a style that resembles Lock, stock and two smoking barrels, with lot's of subplots, fancy camerawork, cool music and that great tongue-in-cheek Aussie type of humor you'll find nowhere else. How this movie has escaped the European and American audience is a mystery!",1
214,"Australia's first mainstream slasher film hits the screen with a bang. And a stab. And a slice. And a scream or two. And plenty of blood, frights, red herrings and lots of laughs.<br /><br />In fact, there's lots of first surrounding Cut - it's the first script of Dave Warner's to be produced, although he has several others either optioned or in negotiation; it's the first major film from director and former Hoodoo Guru Kimble Rendall; and it's also the first film for producer Martin Fabinyi. And for a bunch of guys dipping their toes into this genre for the first time, they sure know their stuff.<br /><br />Cut tells the story of a bunch of Australian film students who hear about a slasher film, Hot Blooded, that was never finished because its director, Hilary (Kylie Minogue), was killed by the actor playing the psycho killer in the film.<br /><br />Despite their lecturer (who was assistant director on the night Hilary died) warning them that whenever someone tries to start up production of Hot Blooded again someone dies, director Raffy (Jessica Napier) and producer Hester (Sarah Kants) decide to go ahead and complete the film. They put together a crew and manage to get the original star, Vanessa Turnbill (Molly Ringwald), to return to Australia - in fact, to the original location - to complete Hot Blooded  14 years after shooting shut down.<br /><br />Of course, this being a slasher film, lots of bloodletting ensues  long with plenty of laughs, a few good scares and a rocking Aussie soundtrack. Cut shows that Australia can make a good, mass-market horror film just as well as Hollywood.<br /><br />It's a finely crafted feature, with excellent special effects, a taut plot and a killer - Scarman - that's a welcome addition to the ranks of Michael, Jason and Freddy.",1
241,"If you are viewing this show for the first time, you may start wondering if you are in an alternate reality. Colorful and imaginative characters? Entertaining dialogue? Plots that seem to have some depth to them, even creating atmospheres of suspense and drama at times? I mean, this is a syndicated children's show right? This is the same venue that has brought kids such drek as ""Pokemon"", ""Pepper Ann"", ""Mighty Morphin Power Rangers"", and ""VR Troopers"" (please note that three of the titles mentioned above are crass Japanese exports, courtesy of the Fox Network and Saban Entertainment). Don't worry, you are just sampling some of the quality fare that was available to kids during the late 1980's and early 1990's. Some examples of this period would be ""Transformers"", ""Garfield and Friends"", ""Captain Power"", and ""C.O.P.S."" (a cartoon NOT to be confused with the live action show on Fox). Besides these prime examples, Disney also returned to syndicated programs for kids, coming up with a lineup called ""The Disney Afternoon"". Aside from a dumbed-down show called ""The Gummi Bears"", early shows like ""Darkwing Duck"", ""Duck Tales"", and ""Chip 'N Dale's Rescue Rangers"" gave credence to the Disney animation teams that were also turning out theatrical classics like ""The Little Mermaid"", ""Beauty and the Beast"", ""The Rescuers Down Under"", and ""The Great Mouse Detective"". But above all these wonders shines ""TaleSpin"". The premiere of ""Plunder and Lightning"" was a two-hour thrill ride, and won an Emmy. Much to my delight, the rest of the episodes were up to par on the promise of the premiere.<br /><br />While I enjoy the plots and dialogue, I guess for me the greatest attraction are the characters. There's Rebecca Cunningham, an independent female, but still fallible; Kit Cloudkicker, full of pre-teen angst and optimism; Louie, with his loyalty and support; Frank Wildcat, the most entertaining engineer since Scotty on the original ""Star Trek""; Molly Cunningham, cute and witty, but with some depth that most child characters don't have, and of course in the middle of it all, there's Baloo, whom I would describe as a slobby version of James Bond. This is because whenever there's trouble, Baloo saves the day with the assistance of his sleeker-than-most, fastest-of-all Sea Duck (Read: James Bond's Aston Martin). Of course every great show has to have great villains, and TaleSpin doesn't disappoint here either. From the megalomania of businesstiger Shere Kahn, to the vain and always failing air pirate Don Karnage, to the hilarious and inept Soviet-satirized Thembrians. The animation is good, the music appropriate, and the episodes are (for me) the finest that children's programming has ever had to offer. Great fun for the WHOLE family!",1
242,"This is an excellent documentary about a story I hadn't heard about before. The first solo, non-stop sailing race around the world took place in 1968-69 and involved a handful of racers. It's a truly fascinating story about man vs. nature and man vs. himself. The story focuses on Donald Crowhurst, the tragic figure in this story. The film elegantly combines interviews with footage which was shot by the sailors themselves aboard their boats. The story is very suspenseful and sad as we learn the details behind the history of Donald Crowhurst. This is one of the best documentaries of the past few years. It has true human emotion in it as the men face this almost impossible task of navigating the world non-stop on their own.",1
243,"What often gets overlooked in Agatha Christie's stories is her progressive, anti-conservative attitude on a number of issues - from the role of women to the effects of tradition to people's belief in the supernatural. In ""Nemesis"", you can spot a lot of those subtexts - but you can also find a good old-fashioned intriguing mystery that keeps you in the dark for most of its length. Also lifting ""Nemesis"" above other series entries (""They Do It With Mirrors"", ""4:50 From Paddington"", etc.), is the fact that in the crucial moments before and after the revelation of the killer you can actually feel the suspense. And finally, Jane Booker is welcome to guard my body any time. (***)",1
244,"What a crazy film!It lasts 12(!) hours and you don't understand who these people are and what are they doing!The main plot is about a bunch of clueless actors trying to bring on scene ""Prometheus"",but there are lots of sub-plots,like the disappearing of Thomas and a crazy guy looking for Monsieur Warok....what's the meaning of all this???",1
26677,"This is a cute little movie that provides pretty much what it promises - some good entertainment. After all, when a movie proclaims it features top SASS shooters, you have to figure that it is not a likely candidate for the ""Best Picture"" Oscar. Those guys are shooters, not actors. Your next clue is that the movie doesn't star Nicholas Cage or Jennifer Aniston, i.e. you shouldn't expect to see the current hottest names. It was meant to be just plain old entertainment and in that regard it is every bit as good as a lot of the old ""oaters"" I have seen through the years.<br /><br />SO what do you get with ""Hell To Pay""? You get 100 minutes of good old entertainment. You get a chance to see some stars from past years, who act pretty much like what they did in their prime but a little older. You get to see some good SASS shooters in major roles and a few SASS hams in the background. It was a lot of fun for me seeing people that I have shot with, visited in their homes and who are my good friends get to do something that a lot of people only ever dream about - they're in a real, live honest to gosh movie. They're doing something a lot of wannabe actors and wannabe shooters will never get the chance to do and I think that alone makes it worth the watch.<br /><br />Admittedly, not everyone is a SASS member and so I saw lots of fun and humor that others may miss, but it is still good, old-fashioned entertainment, and frankly, there are a LOT of movies in the theatre right now that I wouldn't give a nickel to see, so save the money to go see ""Brokeback Mountain"" get ""Hell to Pay"" and watch some real cowboys have some fun.",1
26666,"When American author Edgar Allan Poe visits London, he is approached by British journalist Alan Foster, who becomes the target of a peculiar wager. Not believing Poe's assertion that all of his macabre stories have been based on actual experience, Foster accepts a bet from Poe and his friend Sir Thomas Blackwood that he cannot spend an entire night in the Blackwood's haunted castle. Once installed in the abandoned castle, Foster discovers that he is not alone, as he is approached by various beautiful women and handsome men, and a doctor of metaphysics - who explains that they are all lost souls damned to replay the stories of their demises on the anniversary of their deaths! The first time I watched this glorious bit of classic horror, I was mesmerized the entire time. I found the movie genuinely creepy and at the same time sorrowful. Babs Steele is undeniably beautiful. The music score makes the atmosphere twice as terror inducing. The topless scene threw me for a loop, as I was not expecting it. It looks as Synapse did a great job with picture enhancement, because this movie looks damn fine for its age, and it's the Uncut International version, to boot. This is the movie responsible for me starting a Babs Steele and Klaus Kinski collection.",1
26667,Excellent film. Suzy Kendall will hold your interest throughout. Has not been shown on American TV for a decade. One scene that has always stayed with me is the German cavalry gas attack. You will find others. Hope they soon put it on tape.,1
26595,"Certainly when I saw this movie at HBO, I was bit erratic in following the plot, but it catches my attention when seeing Dustin Hoffman in it. Honestly I'm not enthralled watching old movies, but then in the long run it changes my point of view. Seeing this stirring film made me experience once again couching at my seat not noticing my tears suddenly roll down my cheek, and then after, let loose a heavy sigh in realizing the impact of what I've just witness. Kramer vs Kramer was indeed one of the best classical drama movies I've witnessed for a long time that even I, myself couldn't imagine how it touched me. The story was strongly emotional, but is not saturated with such. The characters weren't unrealistic for their roles; they possess qualities that make viewers like them whatever position they have in the film, like the role of Meryl Streep, she was a mother who honestly concede her mistakes at the past but then she's confident to stand up her emotional motives to get what she desires in a fair and square battle. Dustin Hoffman was way too outstanding, I can't even fathom how this guy could play seriously difficult roles and suddenly jump into another role which is completely different, then performed it well. Even though I have already seen the movies a lot of times, when I seat back and lounge at my home scanning worth movies to peer and buy a time for it, catching a glimpse for Kramer vs Kramer will make my experience another worthwhile moment.",1
179,"This group of English pros are a pleasure to watch. The supporting cast could form a series of their own. It's a seen before love tiangle between the head of surgery, his wife, and a new pretty boy surgery resident. Only the superior acting skills of Francesca Annis, Michael Kitchen, and the sexy Robson Greene lift this from the trash category to a very enjoyable ""romp"". The only quibble is that it's hard to accept that the smoldering Francesca Annis would fall in love and actually marry Michael Kitchen, who like me, is hardly an international, or even a British sex symbol. You can readily understand why Robson Green would light her fire, with apologies to the ""Doors"". The guy who almost steals the show with a great ""laid back"" performance is Owen's father David Bradley. Watch him in ""The Way We Live Now"", in a completely different performance, to get an idea of his range. Daniela Nardini as Kitchen's secretary, sometime sex toy, is hard to forget as the spurned mistress who makes Kitchen sorry he ever looked at her great body. Conor Mullen, and Julian Rhind-Tutt, as Green's sidekick surgery buddies as I've said could have their own series. They are that good. The whole thing is a great deal of fun, and I heartily recommend it, and thank you imdbman for letting the paying customers have their say in this fascinating venue.",1
205,"I just saw this movie on HBO, and it was really good...a tragic love story indeed! I really appreciated the fact that the guy at the heart of the story had lost the use of his legs in an accident. It's rare to see a love story involving someone who is physically handicapped. The love that developed between that character and the woman who comes into his life nicely portrayed how I'd like to think love can heal someone's heart. Laura Leighton...all of 27 when she made this movie...was great as the woman so full of life she's able to revive this guy's heart. Unfortunately, since his family is wealthy and her's is not, ""problems"" develop.<br /><br />It's playing on HBO some more times this month. Check out the schedule here - http://www.hbo.com/apps/schedule/ ScheduleServlet?ACTION_DETAIL=DETAIL&FOCUS_ID=598947",1
26586,"Bedrooms and Hallways is the kind of film that makes you realize that the drama of life is hidden in the details. And that drama can be great fun too! Even though your own love life and your own friends may not be as unique as the characters in this movie, every one is bound to recognize themselves and others in the colorful protagonists of this film. And that's the great strength of Bedrooms and Hallways, that the irony of life is that the most confusing things that happen to you can be the most interesting/hilarious/funny/sexy/...things too! Hope you'll enjoy the film as much as I have!",1
207,"I noticed that A NEW HOPE and THE EMPIRE STRIKES BACK are in the TOP 10, but that this one isn't even in the TOP 100.<br /><br />This movie has a bad reputation because of Ewoks, but there are so many reasons to love this movie:<br /><br />-The Rescue of Han Solo from Jabba: This official wraps up the Han Solo in debt sub-plot that was established when we first met the character in A NEW HOPE.<br /><br />-The Emperor was Finally Revealled: Well alright this might not work as well now that the prequels are out but this was the first time we saw The Emperor as kids.<br /><br />-The Speeder Bike Chase: Alright, so this was a special effects moment. But it was definitely one of the most memorable and exciting moments in all the films!<br /><br />-The 3 Part Climax: 1) The Battle of Endor (Led by Han and Leia) 2) Luke Confronts his Father & The Fall of the Emperor 3) The Destruction of the Second Death Star (Lando's Moment)<br /><br />-The Final Celebration with Our Heroes: Like I said, this movie gets a lot of crap because of the Ewoks but I think it's kind of cool that while the entire galaxy celebrates the FALL OF THE EMPIRE, our heroes are having their own private party in the woods with each other.<br /><br />All in all this was a great final chapter for our heroes and a fitting end to the STAR WARS story.",1
26585,"It would require the beauty and eloquence of Shakespeare to do justice to this outstanding cinematic feat. Nevertheless, I'll give it a go.<br /><br />As far as adaptations of Hamlet go this one is already at a better starting point than all other versions since it encompasses the entire play. Still this is no guarantee for a first-rate movie, or even a good one. Usually I'm not much for movies that are overlong and the trend that seems to be prevalent in Hollywood today, namely that movies should be at least two hours long, preferably three, is one that hopefully won't last long. Few stories are strong enough to withstand such extensive exploration and could do with some cutting. Making a four-hour-long movie and keeping it interesting is no small undertaking, but Kenneth Branagh pulls it off with flying colours. He has managed to make a very long movie seem no more than any average movie. I was completely engrossed from start to finish.<br /><br />The cast is excellent with Kenneth Branagh himself as the tormented prince giving a strong and memorable performance. He manages to convey his feelings admirably through his voice and one does not have to be an expert on Shakespearean verse to catch the myriad of emotions that are waging inside him. Kate Winslet was a positive surprise, I must say. I didn't know what to expect really. I've always liked her well enough as an actor, but wasn't sure she could pull off playing Shakespeare. Well, she certainly eradicated all doubts with her performance. She is the best Ophelia I have seen and lent such depth to the character and was simply wonderful. Other brilliant performances are Derek Jacobi as Claudius, Richard Briers as Polonius and Nicholas Farrell as Horatio to name but a few. I liked the fact that Branagh used some internationally more famous stars to play in some of the minor roles; I especially enjoyed the sparring between Hamlet and the gravedigger played by Billy Crystal.<br /><br />The setting of the play in the 19th century gives a welcome change to the usually gloomier Gothic settings. It is overall much lighter than other versions I've seen, more colourful and lavish, but this does not distract from the tragedy of the play. It is exceptional, stylish and aesthetically pleasing, a definite delight to the eye and other senses as well. The music by Patrick Doyle is as always magical and thoroughly in tune with the movie. One can only feel a deep sense of satisfaction after having seen this. I am shocked and appalled that this exquisite work of art did not win an Academy award for best picture, even more so that it wasn't even nominated. There is no way there was a better movie made that year, or any other year for that matter. This is as close to perfection as you can hope to get.<br /><br />To sum up, a stunning work of pure genius and I cannot see how anyone could top this. My hat's off to you Mr. Branagh.",1
26670,"NVA combines eastalgia-humor, military comedy and teen movie. Although it is somehow typically German-movie-like sentimental, I think it's a great and very funny movie. You will not only laugh in NVA but also get a bit of an insight in the Eastern Germany armed forces of the late 1980ies and how the young recruits as well as the professional soldiers experienced the fall of the Berlin Wall and the end of the German Democratic Republic.<br /><br />You will enjoy NVA if you liked Sonnenallee (another movie directed by Leander Haußmann), but not necessarily if you enjoyed Good Bye Lenin which is much more serious and less obviously funny.<br /><br />The acting is acceptable. But watch for former boy band singer Kim Frank who has only two facial expressions: natural and shocked saucer-eyed!",1
210,"'Anne Christie' was Garbo's 14th film and the first in which her husky Swedish voice was heard. She plays the lead character, Anna, who has struggled with being abandoned by her father Chris (a drunken barge owner played by George F Marion), and with the misfortune of the life she has has to lead to keep her head above water.<br /><br />Meeting Irish Matt (Charles Bickford) may mark the turning point for her ... or does it? Garbo looks and sounds great in this drama which, although looking rather clunky and moving at a slow pace, still manages to interest and engage an audience nearly 80 years later. Marie Dressler makes an impact in the role which gave her a second flush of movie success in films such as Min and Bill, Dinner at Eight, and Emma; while Marion and Bickford are more than adequate.<br /><br />An interesting slice of movie history. Garbo would do better talkies in the years following, but 'Anna Christie' will always be remembered for the first time she talked on screen.",1
26589,"I love this movie/short thing. Jason Steele is amazing! My favorite parts are The French Song and in the opening title when the spatula soldier yells "" SPOONS!"" I crack up every time. I would recommend this movie to Knox Klaymation fans, and people who enjoy Jason Steele's other movies. His style of animation is very original. It takes a few views to notice the detailed backgrounds. His humor is also hilarious, and is definitely not something you'd hear before. Like Max the deformed Spatula who has a sound and light system in his head that beams colorful lights and happy music whenever he talks about his miserable life. This is a wonderful animation to watch anytime any where.",1
26583,"It infuriates me no end that, now and forever, I will have to identify this movie (which I consider a masterpiece, and I don't use that word lightly) with the qualifier ""Not the Michael Douglas movie!"" Not only are the titles the same, but they refer to the same thing- the radioactive fallout that rained upon the survivors of the first nuclear bombings. In Imamura's film, this is no cheap metaphor; the whole movie is about the fallout, physical and emotional, from Hiroshima and the war itself. As the deterioration of a couple and their grown niece becomes more grimly clear, the ironic imagery becomes more potent, from the old clock that is reset each night to the stone gods that gradually pile up outside the heroine's door. (These, in turn, are carved by a shellshocked veteran who is compelled, in a series of tragicomic episodes, to attack anything with a motor that approaches the town.) The bombing day itself is shown in piecemeal flashbacks that are coolly horrifying. Yet ""Black Rain"" (""NtMDm!"") can be watched, even repeatedly, because of Imamura's compassion for his characters. I repeat: a masterpiece.",1
39898,"As a fan of Paris Je'Taime, I went to see New York, I Love You with very high expectations. I gladly walked out with all my expectations met. It was funny, sweet, fast-paced, and entertaining. The film starts out with two cab hoppers (Bradley Cooper & Justin Bartha) trying to get to the same area but arguing which way to go. That was funny, and then the film goes into some of the best skits I have ever seen anywhere. There were four amazing ones out of all the good ones. Those four I will start talking about. One features Shia LaBeouf as a bellhop at a hotel who finds love in an old lady. The next one features Orlando Bloom as a music maker who is doing business with a woman played by Christina Ricci. Another one features Anton Yelchin and Olivia Thirbly as two people going to prom, Thirbly's character being handicapped. The best one features Eli Wallach and Cloris Leachman as a bickering old couple. I will bring to your attention that Nataile Portman makes an impressive directorial debut directing, and writing a skit about a caretaker, and Ethan Hawke and Maggie Q are excellent as a flirting man and a hooker. New York, I Love You is definitely as good, if not better than the 2006 Paris Je'Taime. The skits are well-paced, and the film shows how indie films should really be. The film, however, does not have as many famous directors as Paris Je'Taime, which is why it was fantastic to live up to its excellence. If you want to laugh, see some great dramatic effects, see an amazing amount of great performances, and just plain be entertained then definitely go see New York, I Love You.",1
39900,"I saw this last week during Bruce Campbell's book tour. I thought it was amazing. Almost everything I would expect from a Bruce Campbell sci-fi movie. Its campy and very funny. Ted Raimi was also hilarious and extremely goofy. The plot is wacky, an American business man goes to Bulgaria and is killed. Stacy Keach plays a mad scientist who saves/brings Bruce Campbell back to life by implanting half of the brain of an ex-KGB turned cabbie. Bruce Campbell spends the rest of the film trying to avenge his death and has many internal arguments between himself and the KGB agent. The movie has all the great Bruce Campbell slap stick and humor. The movie is somewhat predictable, I knew once the wife was killed that she would be sharing a brain with her killer. However I didn't go to see this movie because I thought it would have an Oscar winning script, I went to see it because it was a Bruce Campbell sci-fi movie and I was not disappointed in the least. I highly recommend that you go see him on his book tour or wait and watch it on the sci-fi channel next month. Although before the movie he said the Sci-Fi channel did cut some of the movie out to make it TV friendly. If you are a fan of Bruce, I highly recommend it.",1
174,"There's a certain allure I've always found in discovering the great (semi-) unknown film. These discoveries have nearly always been dramatic films - in my experience, unknown sci-fi, action and horror are unknown for very, very good reasons. I found ""High Tide"" on video at a junk store, mixed in amongst countless dozens of tapes of varying quality. Of course, that's the only place I would find it, as it is still not on DVD.<br /><br />While I was watching Judy Davis (as Lillie) throughout the course of this film, I was somehow certain I was watching a great undiscovered performance. Yes, I had previously seen Davis in several small parts - and one starring role in ""A Passage to India"". But, although she was superb in the aforementioned film, ""High Tide"" is a different animal entirely. Since recently watching Gillian Armstrong's later film, ""Charlotte Gray"", I was acutely aware of the sort of actress which impresses her. Davis draws much more than a passing resemblance to Cate Blanchett - in both manner and sensibility.<br /><br />Judy Davis' performance is stunning, I cannot say enough good things about it. She shares an amazing on-screen relationship with young Claudia Karvan (as Ally), this film's other great actress. There's a lot of drama and quiet humanity they share together, the details of which I won't presume to reveal here (see it for yourself!). There's too much good in ""High Tide"" to cover in one review. Indeed, I would hardly care to - the film speaks well enough for itself. In conclusion, I would like to praise screenwriter Laura Jones for her stunning dialogue, director Gillian Armstrong for her understanding of actors, and the great Russell Boyd for his brilliant, understated cinematography (please see his work in ""Tender Mercies"").",1
175,"A weird, witty and wonderful depiction of family life! Writer Andrew Marshall has written something that is funny, foreboding and occasionally frightening! Yes, don't be fooled by 2point4 children's cheerful tune and bubbly characters; the show has a dark side, and at times can be quite chilling. And that's what's so good about the show, it's not just a simplistic sitcom where every character is a 2D comic device (the case with My Family). Instead the characters are fully rounded individuals that show the full roller-coaster of human emotions. The occasionally dark moments such as Bill being supposedly haunted by a curse and Ben waking up in a bizarre village are two examples of the show taking a surreal, dark turn, that help add a little depth. Of course the show is also incredibly funny, and is a guaranteed to make you smile. It's a real shame Eureka Video have stopped releasing this comical gold on DVD. Veoh.com is your last hope to get hold of episodes unavliable in the shops.",1
176,"This was an interesting movie...half-comedy, half-political thriller. It had a lot of good elements, although it was a little predictable. <br /><br />Robin Williams stars as Tom Dobbs, a popular comedian with a hit show in which he gives political commentary. Think Daily Show With John Stuart. During the taping of one of his shows, a female in the audience tells him he should run for president. That, followed by a few jokes taken seriously, were all that was needed to get the ball rolling and start Dobbs' political career. <br /><br />He runs independently, and opposes democrats and republicans equally. He is straightforward and honest, and becomes increasingly popular--but maybe not popular enough to actually win. He's clearly the underdog in this election. <br /><br />Meanwhile, a corrupt software company has created a program to make voting much quicker and easier for the common people--but there is a glitch. The glitch is discovered by a young lady named Elanor (Linnley) who is appeased by the software developer with a lie that he fixed the glitch before the upcoming election. <br /><br />Election day comes around, and lo and behold Dobbs is declared the winner. (Big Surprise!) Elanor knows that he is not really the president--he didn't win legitimately--She decides to tell the president...but complications arise. Her company went as far as poisoning her in order to silence her. In addition to that, she quickly takes a liking to Dobbs. <br /><br />The plot takes a few twists and turns, before reaching it's slightly predictable conclusion. But, it never got boring. Robin was great as usual, and Christopher Walken often stole the show as Dobbs' manager-turned-political-adviser and best friend. <br /><br />It's an entertaining film, and it has a good message. I recommend it if you're in the mood for dark satire, or something that makes you think. Overall I give it a 7/10.",1
177,"As a film buff, I obviously had read all the excruciating reviews and funny, sarcastic comments about this film (my favourite being Woody Allen's quip ""If I had my life to live over again I wouldn't change anything ... except for seeing the musical remake of Lost Horizon""). Therefore I've never been able to watch it without smirking at the choreography/set/songs etc. Just recently I came across a widescreen DVD and watched it for the first time in years, along with a friend who had never heard of the film's reputation. HE really enjoyed it, and - after trying to block out all the negative prejudices I obviously had about the film - so did I. There is nothing especially bad about Lost Horizon, and it is far more enjoyable and watchable than many other early 1970's movies. It isn't even especially camp. The lyrics to some of the songs are rather repetitive and simplistic, but this isn't really apparent when hearing them for the first time or having the flaws pointed out in advance so you are ready to scoff at them. As for all the reviewers who claimed the cast cannot sing in tune, this criticism falls apart since Liv Ullmann, Olivia Hussey and Peter Finch were dubbed (brilliantly too, as the vocals match their speaking voices perfectly), and Sally Kellerman has a really lovely and totally unique singing style. Vocally, Kellerman's duet with Olivia Hussey on ""The Things I Will Not Miss"" is excellent. Special mention should be made of the legendary Hollywood star Charles Boyer's brilliant performance as the High Lama - and his comments about mankind destroying itself are chillingly apt to today's fractured world. I wouldn't claim for a second that Lost Horizon is a masterpiece (The things I wouldn't miss about it are the uninspired choreography, and Bobby Van's ""Question Me An Answer"" number, which could easily have been cut), but if you haven't even seen Lost Horizon, or haven't seen it for some time, try watching without that ""Oh boy, let's have a laugh at this pile of junk"" attitude, and you will be surprised at how enjoyable it actually is.",1
26596,"Cult classics are nearly impossible to predict. Who could guess that Vision Quest, Fight Club, and 2001: A Space Oddysey, movies that were panned by critics and audiences alike upon their release, would become immensely popular? Like many IMDBers, I consider myself a movie expert. Unlike the majority of those who hated Envy(evidenced by a dismal 4.4 rating), I found Envy to be one of the funniest movies in the last decade.<br /><br />The plot of the movie is ridiculous. The dialogue isn't clever, the scenes have little continuity, and the script seems like it was written by a fourth grader. But that's exactly why the movie is so hilarious. You see, in order to appreciate the accidental genius of Envy, you have to enjoy the movie from an ironically-detached point of view.<br /><br />Why do I love Envy? Because the movie is bad to the point that it becomes good. This is the recipe for a cult classic, and Envy definitely fits the bill.",1
26575,"This is an odd film for me, as after I reviewed a nice film from a new film maker (FAR OUT by Phil Mucci), another writer/director, Ryan Jafri, contacted me and asked me to watch and review his film, THE CURE. I don't normally review films this way, but what the heck--I love shorts and couldn't wait to see another.<br /><br />Interestingly, while it turned out I did like THE CURE, I was not thrilled by it and let Jafri know. To his credit, he encouraged me to review it anyway--giving it my honest appraisal.<br /><br />The film has tremendous style and as far as Jafri's direction goes, it's exceptional--especially for such an inexperienced film maker (it's his first film). The combination of exceptional choices of color, pacing and music that well-suited the film created a great sense of atmosphere. You really are pulled into the film and that is a credit to the film making. However, the thing I didn't love was some of the writing. While the basic idea was great, the ending was just too easy to foresee. I really would have loved the ending had it come as more of a surprise or there to have been an unexpected twist. However, considering that this film is from someone who shouldn't be able to make such a professional film given his experience, it bodes well for his future. Good job.",1
39876,"What can I say about this movie except that it is great fun!<br /><br />John Cusack plays Hoops McCann a recent High School graduate who has two choices, learn to take up the family business of street sweeping or spend the summer at Nantucket with his pal George Calamari (played hilariously by Joel Murray) and his zany friends.<br /><br />When I say zany, believe me, it can't get much zanier than the Stork brothers, Egg (Bobcat Goldthwait) and Clay (Tom Villard) and Ack Ack Raymond (Curtis Armstrong). Throw in a little girl named Squid and her weirdo mutt and a great performance by Demi Moore and you have the makings of a split your sides laughing, movie.<br /><br />The laughs flow freely in this movie and the story line, though the typical good versus bad and good conquers, is great with the twist of a regatta as the showdown.<br /><br />I would recommend this movie for anyone who likes loads of laughs and a feel good time. If you like to thoroughly *enjoy* your movies, then you can't miss One Crazy Summer!",1
1140,"In the Citadel film series book The Films of Gene Kelly, Anchors Aweigh is described as a kingpin of a musical. I sure can't do better than that. It's such an important film in both the careers of Gene Kelly and Frank Sinatra. Kathryn Grayson didn't do too badly with this either.<br /><br />Louis B. Mayer had lent Gene Kelly out to Columbia where Harry Cohn had an inspiration to let Kelly choreograph his own numbers and because of it, Cover Girl became a classic. So if Mayer didn't learn a lesson, producer Joe Pasternak did and allowed Kelly artistic control. When Anchors Aweigh was finished, Fred Astaire at last had a dancing rival for monarch of cinema dance.<br /><br />The main number everyone talks about with Gene Kelly here is the dance with Jerry Mouse. Originally Kelly wanted to do the number with Walt Disney's Mickey Mouse, but Disney wasn't lending Mickey out to nobody. Mickey would have to wait until Who Framed Roger Rabbit to do an outside film. Not to worry because MGM had it's own animated rodent one half the team of Tom and Jerry.<br /><br />Kelly as dancer always strived to do something new and different on screen as did Fred Astaire. For the next dozen years, these two were allowed all kinds of artistic control and were praised for their work even if the films themselves weren't up to snuff. It was like each inspired the other to bigger and better creativity, Kelly for MGM, Astaire for MGM and any number of other studios. In Anchors Aweigh, Kelly got Sinatra to dance a bit. In fact Frank Sinatra always gave credit to Gene Kelly for showing him how musicals should be done as he gave credit to both Burt Lancaster and Montgomery Clift for their help in earning him is Oscar for From Here to Eternity.<br /><br />When Frank Sinatra had half of his contract bought from RKO by MGM he insisted on a little artistic creativity on his own. He'd become friends with the songwriting team of Jule Styne and Sammy Cahn. In his autobiography Sammy Cahn tells about how Sinatra insisted that they write his songs for this film. Louis B. Mayer gave in and the team wrote some really fine ballads for him to sing. One of my favorite Sinatra numbers comes from Anchors Aweigh, I Fall in Love Too Easily. Frank sings it accompanying himself on the piano at an empty Hollywood Bowl. It's Sinatra at his best. <br /><br />With Jule Styne and later with Jimmy Van Heusen, Sammy Cahn richly earned the title of having put more song lyrics in Frank Sinatra's mouth than any other person. They were lifetime friends and Cahn always credited Sinatra with this milestone boost in his career.<br /><br />On a bet Styne and Cahn said they could write a song just using a chromatic scale. They proved it in Anchors Aweigh when Kathryn Grayson put her soprano to work on All of a Sudden My Heart Sings. She also did some classical numbers.<br /><br />Here singing in fact is the basis of the plot. Two sailors on leave through a combination of circumstances meet up with Kathryn Grayson and her orphaned nephew Dean Stockwell. Trying to fix her up with Sinatra, Kelly says he can get her an audition with Jose Iturbi. They spend the film trying to accomplish just that. <br /><br />My only disappointment in Anchors Aweigh was that Pamela Britton, who plays the waitress 'Brooklyn' never got a number herself. She had gotten rave reviews from her performance as Meg Brockie in Brigadoon on Broadway and that's what brought her to Hollywood. I have a suspicion she had a number that was cut and somewhere in MGM's vaults it might still be.<br /><br />Anchors Aweigh is a great example of why musicals just aren't made any more. All that creative talent was under contract to Metro-Goldwyn- Mayer. If you had to pay market value for it, the cost might retire some third world country's debt.<br /><br />But the film results would be extraordinary.",1
233,"Not sure if this counts as a spoiler or not, so beware:<br /><br />Just a small but crucial thing to watch for, an intriguing possibility: the boys steal a green Citroen at one point, for a joy ride, and return it to the owner having done purposeful and vengeful hidden damage to the car, hoping that the owner will crash. Is it the very same car they steal much later from the picnicking family? We know the original owner sold it. They drive off at the end on a dangerous road, one which I understand has been closed to all but pedestrians for the last ten years. A whole new slant to the end of the film.<br /><br />On another matter, this film could have been called ""Scent of a Woman"". I don't recall another film, certainly not American, that treats the scent of a woman in such a frank and open manner, much like the ""nose"" of a fine Bordeaux.",1
